,Unnamed: 0.1,Unnamed: 0,identificación,id_host,latitud,longitud,se adapta,noches_mínimo,noches_maximas,noches_mínimo_avg_ntm,máximas_noches_avg_ntm,disponibilidad_30,disponibilidad_60,disponibilidad_90,disponibilidad_365,número_de_reseñas,número_de_reviews_ltm,número_de_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_comunicación,review_scores_location,review_scores_value,calculado_host_listings_count,listados_host_calculados_recuento_casas_enteras,calculado_host_listings_count_private_rooms,calculado_host_listings_count_shared_rooms
2012,2012,2012,37245074.0,29987867,39.47322,-0.38248,6.0,2.0,1125,2.0,1125.0,3,3,3,51,199.0,54.0,5.0,4.74,4.81,4.84,4.7,4.77,4.86,4.77,1.0,1.0,0.0,0.0
2013,2013,2013,37245554.0,106423765,39.47173,-0.34021,5.0,10.0,365,9.6,1125.0,11,41,71,346,102.0,34.0,3.0,4.69,4.76,4.68,4.61,4.75,4.5,4.5,13.0,10.0,3.0,0.0
2014,2014,2014,37271512.0,249694800,39.46894,-0.34881,1.0,2.0,90,2.0,90.0,29,59,89,179,9.0,0.0,0.0,4.78,4.67,4.78,4.89,4.89,4.67,4.78,2.0,0.0,2.0,0.0
2015,2015,2015,37292838.0,277998658,39.47102,-0.41216,2.0,1.0,4,1.0,4.0,17,47,77,167,32.0,13.0,1.0,4.53,4.69,4.78,4.88,4.59,4.66,4.56,1.0,0.0,1.0,0.0
2016,2016,2016,37295006.0,219248020,39.47897,-0.38024,2.0,31.0,1125,31.0,1125.0,0,0,0,271,28.0,5.0,0.0,4.39,4.61,4.18,4.75,4.75,4.64,4.07,2.0,2.0,0.0,0.0
2017,2017,2017,37295290.0,219248020,39.48086,-0.38007,2.0,31.0,1125,31.0,1125.0,4,16,20,107,31.0,3.0,0.0,4.48,4.55,4.48,4.9,4.74,4.81,4.29,2.0,2.0,0.0,0.0
2018,2018,2018,37314211.0,218746122,39.46498,-0.36786,6.0,2.0,30,2.0,30.0,10,27,57,191,30.0,7.0,1.0,4.97,4.9,4.97,4.93,4.93,4.97,4.87,11.0,11.0,0.0,0.0
2019,2019,2019,37315644.0,280396189,39.46099,-0.38403,2.0,30.0,120,30.0,120.0,26,55,82,181,35.0,8.0,1.0,4.8,4.94,4.6,4.91,4.86,4.91,4.69,1.0,1.0,0.0,0.0
2020,2020,2020,37316330.0,218746122,39.46375,-0.36972,6.0,2.0,30,2.0,30.0,0,0,27,161,14.0,5.0,0.0,4.79,4.64,5.0,5.0,5.0,4.93,4.86,11.0,11.0,0.0,0.0
2021,2021,2021,37320991.0,77719086,39.47172,-0.38772,2.0,4.0,360,4.0,360.0,3,6,6,6,100.0,27.0,1.0,4.77,4.74,4.66,4.81,4.89,4.9,4.76,3.0,0.0,3.0,0.0
2022,2022,2022,37321576.0,77719086,39.47323,-0.38567,2.0,4.0,360,4.0,1125.0,1,14,27,27,97.0,23.0,0.0,4.78,4.84,4.77,4.85,4.87,4.87,4.79,3.0,0.0,3.0,0.0
2023,2023,2023,37382201.0,211991268,39.47504,-0.37059,3.0,30.0,1125,27.8,1125.0,0,13,35,47,40.0,12.0,0.0,4.83,4.78,4.6,4.68,4.9,4.9,4.7,83.0,83.0,0.0,0.0
2024,2024,2024,37385462.0,18463780,39.47526,-0.38025,2.0,2.0,300,2.0,300.0,2,16,43,46,134.0,40.0,0.0,4.37,4.45,4.48,4.81,4.79,4.84,4.35,17.0,17.0,0.0,0.0
2025,2025,2025,37404893.0,62681216,39.42721,-0.33496,6.0,3.0,1125,3.0,1125.0,29,59,89,364,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2026,2026,2026,37449651.0,40918476,39.45784,-0.36923,2.0,60.0,250,60.0,1125.0,0,17,47,322,52.0,2.0,1.0,4.88,4.94,4.96,4.94,4.94,4.71,4.87,1.0,0.0,1.0,0.0
2027,2027,2027,37452869.0,18463780,39.47382,-0.38158,2.0,2.0,300,2.0,300.0,3,19,42,45,133.0,48.0,2.0,4.61,4.65,4.48,4.84,4.8,4.89,4.52,17.0,17.0,0.0,0.0
2028,2028,2028,37511834.0,283138678,39.46831,-0.37967,4.0,11.0,1125,11.0,1125.0,30,60,90,164,26.0,4.0,1.0,4.38,4.5,4.35,4.77,4.54,4.85,4.08,1.0,1.0,0.0,0.0
2029,2029,2029,37526145.0,283346506,39.46246,-0.37738,6.0,2.0,60,2.0,1125.0,19,46,60,60,70.0,15.0,1.0,4.83,4.86,4.83,4.91,4.93,4.97,4.81,1.0,1.0,0.0,0.0
2030,2030,2030,37550560.0,41641438,39.46016,-0.36327,4.0,3.0,35,3.0,35.0,0,3,10,10,34.0,8.0,1.0,4.88,4.88,4.94,4.91,4.94,4.62,4.71,1.0,1.0,0.0,0.0
2031,2031,2031,37660255.0,60717278,39.46504974,-0.332713991,2.0,7.0,730,7.0,730.0,0,0,0,0,3.0,0.0,0.0,4.0,4.33,4.0,3.67,5.0,5.0,4.0,7.0,2.0,5.0,0.0
2032,2032,2032,37668959.0,60717278,39.46787262,-0.325432003,2.0,1.0,1125,1.0,1125.0,0,0,0,0,5.0,1.0,0.0,5.0,5.0,5.0,4.6,5.0,4.4,4.8,7.0,2.0,5.0,0.0
2033,2033,2033,37669835.0,98771500,39.45913,-0.363,1.0,21.0,60,21.0,60.0,0,2,32,42,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,0.0
2034,2034,2034,37674357.0,13457079,39.47619,-0.34713,6.0,3.0,1125,3.0,1125.0,19,34,50,231,38.0,11.0,0.0,5.0,4.89,4.95,4.89,4.97,4.82,4.92,1.0,1.0,0.0,0.0
2035,2035,2035,37704711.0,88564757,39.45674,-0.37187,4.0,2.0,730,2.0,730.0,0,0,0,0,36.0,4.0,0.0,5.0,5.0,5.0,5.0,4.97,4.83,4.97,1.0,0.0,1.0,0.0
2036,2036,2036,37712523.0,98771500,39.45965,-0.36518,1.0,7.0,60,11.0,60.0,2,7,35,81,31.0,11.0,1.0,4.94,4.94,4.87,5.0,4.9,4.74,4.71,5.0,2.0,3.0,0.0
2037,2037,2037,37742913.0,98771500,39.45909,-0.36364,4.0,1.0,1125,1.0,1125.0,0,0,0,0,37.0,12.0,2.0,4.65,4.86,4.54,4.86,4.95,4.57,4.57,5.0,2.0,3.0,0.0
2038,2038,2038,37763741.0,245931634,39.46951,-0.36591,6.0,2.0,1125,2.0,1125.0,6,16,41,47,36.0,5.0,1.0,4.86,4.94,4.83,5.0,4.94,4.92,4.81,2.0,2.0,0.0,0.0
2039,2039,2039,37767795.0,285649828,39.47194,-0.38384,2.0,2.0,1125,2.0,1125.0,4,22,40,314,92.0,24.0,3.0,4.32,4.54,4.55,4.72,4.8,4.87,4.33,1.0,1.0,0.0,0.0
2040,2040,2040,37775915.0,55281504,39.445881,-0.335315,2.0,1.0,365,6.6,1125.0,13,43,70,250,78.0,48.0,5.0,4.63,4.78,4.76,4.83,4.9,3.91,4.41,1.0,1.0,0.0,0.0
2041,2041,2041,37803691.0,82072884,39.4755,-0.3695,3.0,5.0,20,5.0,20.0,3,7,7,7,75.0,24.0,2.0,4.92,4.95,4.92,4.96,4.97,4.97,4.91,1.0,1.0,0.0,0.0
2042,2042,2042,37809824.0,14015494,39.46905,-0.32623,2.0,5.3,180,61.0,180.0,0,0,0,140,7.0,2.0,0.0,4.86,5.0,4.29,5.0,5.0,4.86,4.71,1.0,1.0,0.0,0.0
2043,2043,2043,37907141.0,59700048,39.46991,-0.32902,4.0,2.0,120,2.0,120.0,0,16,39,41,12.0,6.0,3.0,4.83,5.0,4.83,5.0,5.0,5.0,4.83,2.0,2.0,0.0,0.0
2044,2044,2044,37907338.0,60717278,39.46891,-0.32658,2.0,1.0,1125,1.0,1125.0,2,2,2,2,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,2.0,5.0,0.0
2045,2045,2045,37928764.0,141191445,39.495434,-0.362411,2.0,1.0,30,1.0,1125.0,7,29,44,44,35.7,12.9,1.1,4.91,4.93,4.91,4.84,4.91,4.81,4.84,6.0,6.0,0.0,0.0
2046,2046,2046,38059868.0,31600036,39.45746,-0.33434,2.0,10.0,365,10.0,365.0,15,25,25,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2047,2047,2047,38083349.0,712345,39.45762,-0.37188,2.0,3.0,7,3.1,7.0,15,38,52,52,24.0,24.0,2.0,4.83,4.83,4.92,4.75,4.92,4.75,4.75,2.0,1.0,1.0,0.0
2048,2048,2048,38084573.0,15125253,39.46024,-0.36365,6.0,25.0,1125,24.0,1125.0,21,22,24,299,28.0,6.0,1.0,4.71,4.79,4.71,4.96,4.89,4.64,4.71,1.0,1.0,0.0,0.0
2049,2049,2049,38131389.0,137782972,39.4766,-0.32926,6.0,2.0,30,2.0,1125.0,5,18,44,60,41.0,20.0,2.0,4.54,4.66,4.56,4.46,4.59,3.71,4.56,3.0,3.0,0.0,0.0
2050,2050,2050,38178571.0,18463780,39.47307,-0.37975,2.0,2.0,300,2.0,300.0,3,17,39,42,120.0,58.0,3.0,4.49,4.63,4.33,4.86,4.78,4.87,4.51,17.0,17.0,0.0,0.0
2051,2051,2051,38180814.0,288451207,39.4649,-0.38883,3.0,1.0,1125,1.0,1125.0,17,20,20,20,228.0,17.0,3.0,4.97,4.96,4.99,4.97,4.97,4.82,4.95,2.0,0.0,2.0,0.0
2052,2052,2052,38245886.0,290459813,39.4804,-0.37193,2.0,4.0,30,4.0,30.0,19,19,37,266,50.0,5.0,2.0,4.8,4.86,4.8,4.94,4.92,4.98,4.8,2.0,0.0,2.0,0.0
2053,2053,2053,38293006.0,17881851,39.46099,-0.37137,3.0,5.0,365,5.2,1125.0,2,15,38,262,111.0,46.0,3.0,4.91,4.95,4.94,4.91,4.94,4.97,4.77,4.0,4.0,0.0,0.0
2054,2054,2054,38321789.0,108460295,39.46895,-0.3533,3.0,28.0,1125,27.9,1125.0,22,45,75,151,17.0,1.0,0.0,4.71,4.88,4.82,5.0,4.94,4.82,4.47,1.0,1.0,0.0,0.0
2055,2055,2055,38343772.0,21044259,39.46108,-0.37851,2.0,10.0,90,10.0,1125.0,19,49,79,169,27.0,10.0,0.0,4.89,4.78,4.81,4.85,4.96,4.89,4.67,2.0,2.0,0.0,0.0
2056,2056,2056,38421275.0,2757749,39.48139,-0.37232,1.0,7.0,1125,7.0,1125.0,29,59,89,364,2.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,3.0,0.0
2057,2057,2057,38453261.0,123160301,39.46672,-0.3795,4.0,5.0,1125,2.3,1125.0,8,25,52,126,20.0,1.0,1.0,4.65,4.8,4.55,4.65,4.6,4.9,4.5,62.0,62.0,0.0,0.0
2058,2058,2058,38571682.0,21369157,39.45852,-0.38454,6.0,1.0,1125,2.0,1125.0,7,31,61,324,26.0,13.0,0.0,4.62,4.69,4.5,4.88,4.77,4.12,4.38,9.0,6.0,3.0,0.0
2059,2059,2059,38604615.0,294754367,39.46829,-0.3928,2.0,2.0,1125,2.0,1125.0,5,9,20,20,210.0,60.0,5.0,4.67,4.77,4.72,4.81,4.76,4.57,4.66,3.0,0.0,3.0,0.0
2060,2060,2060,38685067.0,23776415,39.46081,-0.36499,4.0,30.0,360,30.0,360.0,0,0,0,17,3.0,0.0,0.0,4.67,5.0,4.33,5.0,5.0,4.33,4.33,2.0,2.0,0.0,0.0
2061,2061,2061,38689672.0,104166999,39.45675,-0.37081,1.0,1.0,1125,1.0,492.4,23,52,80,211,4.0,0.0,0.0,4.5,4.75,4.25,4.75,4.75,4.5,4.5,3.0,0.0,1.0,0.0
2062,2062,2062,38794526.0,1315486,39.47086,-0.329791,1.0,1.0,3,1.2,3.0,6,30,55,270,42.0,0.0,0.0,4.26,4.14,4.55,4.33,4.38,4.48,4.1,12.0,3.0,8.0,1.0
2063,2063,2063,38835765.0,132424646,39.48935,-0.3787,2.0,2.0,90,2.0,1125.0,0,20,45,45,49.0,26.0,1.0,4.8,4.69,4.51,4.8,4.8,4.58,4.65,4.0,1.0,3.0,0.0
2064,2064,2064,38875372.0,47608605,39.46697,-0.33939,2.0,7.0,140,7.0,140.0,0,2,12,103,29.0,2.0,0.0,4.83,4.72,4.48,4.93,4.9,4.72,4.72,1.0,1.0,0.0,0.0
2065,2065,2065,38889587.0,297835194,39.46908,-0.41728,1.0,1.0,31,1.0,1125.0,1,1,1,1,185.0,56.0,0.0,4.84,4.86,4.88,4.82,4.81,4.56,4.88,1.0,0.0,1.0,0.0
2066,2066,2066,39032275.0,195236956,39.48558,-0.38851,2.0,1.0,15,1.0,15.0,0,1,5,5,140.0,32.0,0.0,4.84,4.93,4.91,4.96,4.93,4.51,4.74,2.0,2.0,0.0,0.0
2067,2067,2067,39050878.0,2628972,39.46631,-0.38075,2.0,7.0,1125,7.0,1125.0,29,59,89,364,1.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,0.0,1.0,0.0
2068,2068,2068,39169034.0,258340007,39.45703,-0.38953,8.0,1.0,1125,2.0,1125.0,15,35,62,323,62.0,10.0,0.0,4.84,4.87,4.92,4.87,4.94,4.34,4.65,33.0,24.0,9.0,0.0
2069,2069,2069,39173422.0,258340007,39.45677,-0.38782,8.0,1.0,1125,2.0,1125.0,2,17,39,300,59.0,16.0,0.0,4.95,4.98,4.95,4.95,4.93,4.51,4.78,33.0,24.0,9.0,0.0
2070,2070,2070,39175375.0,258340007,39.45857,-0.3892,8.0,1.0,1125,2.0,1125.0,15,37,63,324,49.0,3.0,0.0,4.82,4.94,4.9,4.82,4.82,4.31,4.63,33.0,24.0,9.0,0.0
2071,2071,2071,39176398.0,258340007,39.45747,-0.38771,8.0,1.0,1125,2.0,1125.0,17,38,66,327,35.0,12.0,0.0,4.69,4.83,4.77,4.89,4.86,4.17,4.37,33.0,24.0,9.0,0.0
2072,2072,2072,39276218.0,214087309,39.45891,-0.33455,7.0,14.0,90,10.0,90.0,0,0,0,0,24.0,2.0,1.0,4.83,4.96,4.83,4.96,4.92,4.71,4.83,11.0,11.0,0.0,0.0
2073,2073,2073,39293207.0,294754367,39.46882,-0.393,1.0,2.0,30,2.0,1125.0,7,28,42,42,248.0,12.9,5.0,4.6,4.75,4.71,4.89,4.81,4.59,4.67,3.0,0.0,3.0,0.0
2074,2074,2074,39298245.0,18463780,39.47485,-0.37769,4.0,2.0,300,2.0,300.0,6,13,33,35,130.0,59.0,1.0,4.65,4.66,4.55,4.8,4.78,4.81,4.65,17.0,17.0,0.0,0.0
2075,2075,2075,39417986.0,141206394,39.47768,-0.37696,2.0,60.0,60,60.0,60.0,23,53,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2076,2076,2076,39457483.0,64159672,39.43136,-0.39258,2.0,1.0,1125,1.0,1125.0,29,59,89,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2077,2077,2077,39492406.0,91261970,39.45828245,-0.36883204,4.0,1.0,730,1.0,1125.0,12,36,64,164,85.0,60.0,6.0,4.73,4.79,4.64,4.84,4.76,4.58,4.49,4.0,2.0,2.0,0.0
2078,2078,2078,39502967.0,303384371,39.45803,-0.37043,2.0,2.0,28,2.0,1125.0,10,25,53,144,58.0,5.0,2.0,4.41,4.43,4.36,4.84,4.83,4.69,4.33,5.0,2.0,3.0,0.0
2079,2079,2079,39548871.0,198176743,39.46119,-0.36882,2.0,3.0,200,3.0,200.0,2,7,14,37,165.0,64.0,5.0,4.76,4.8,4.8,4.88,4.87,4.8,4.73,3.0,3.0,0.0,0.0
2080,2080,2080,39581582.0,304125016,39.474094,-0.327562,4.0,1.0,1125,1.2,1125.0,0,0,0,0,3.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2081,2081,2081,39583951.0,791187,39.46661,-0.33243,7.0,5.0,10,5.0,1125.0,5,17,42,60,122.0,36.0,3.0,4.69,4.74,4.74,4.84,4.75,4.66,4.57,6.0,6.0,0.0,0.0
2082,2082,2082,39597754.0,272234800,39.4695,-0.34036,5.0,2.0,180,2.1,180.0,10,28,51,61,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.71,4.57,1.0,1.0,0.0,0.0
2083,2083,2083,39660664.0,304804708,39.48227,-0.32743,4.0,3.0,300,3.0,300.0,0,0,0,0,16.0,3.0,3.0,4.5,4.5,3.56,4.88,4.56,4.69,4.38,2.0,2.0,0.0,0.0
2084,2084,2084,39669652.0,164511887,39.45752,-0.38827,2.0,3.0,30,3.0,30.0,1,1,1,4,29.0,4.0,0.0,4.72,4.72,4.45,4.83,4.83,4.48,4.59,1.0,1.0,0.0,0.0
2085,2085,2085,39682618.0,14353419,39.46868,-0.37985,2.0,4.0,60,4.0,60.0,10,38,61,62,46.0,18.0,0.0,4.78,4.74,4.87,4.8,4.74,4.89,4.7,1.0,1.0,0.0,0.0
2086,2086,2086,39836328.0,306510505,39.48804,-0.37848,4.0,1.0,30,1.0,30.0,30,60,90,365,41.0,0.0,0.0,4.12,4.27,3.85,4.71,4.73,4.39,3.93,1.0,0.0,0.0,1.0
2087,2087,2087,39837030.0,306518264,39.46534,-0.34163,5.0,30.0,90,28.9,90.0,9,13,21,257,20.0,8.0,1.0,4.85,4.85,4.8,4.95,4.9,4.65,4.55,3.0,3.0,0.0,0.0
2088,2088,2088,39840290.0,87355769,39.47662,-0.38406,2.0,3.0,730,3.0,1125.0,13,40,67,157,109.0,26.0,0.0,4.94,4.94,4.88,4.89,4.95,4.97,4.82,2.0,2.0,0.0,0.0
2089,2089,2089,39861746.0,275775652,39.466927,-0.378625,3.0,6.0,31,6.0,1125.0,7,22,48,138,3.0,0.0,0.0,4.33,4.67,5.0,4.67,5.0,4.67,4.33,4.0,4.0,0.0,0.0
2090,2090,2090,39883824.0,266241513,39.47833,-0.37378,2.0,1.0,1125,1.0,1125.0,0,0,0,33,4.0,0.0,0.0,4.0,4.25,4.75,4.75,5.0,5.0,4.5,3.0,0.0,3.0,0.0
2091,2091,2091,39888703.0,307171138,39.48552,-0.35612,1.0,8.0,30,8.0,30.0,29,59,89,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2092,2092,2092,39889097.0,307171138,39.48484,-0.35634,1.0,8.0,30,8.0,1125.0,29,59,89,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2093,2093,2093,39934940.0,46774510,39.46357,-0.39804,2.0,1.0,5,1.0,5.0,0,0,3,3,26.0,3.0,0.0,4.69,4.81,4.35,4.73,4.77,4.31,4.73,2.0,0.0,2.0,0.0
2094,2094,2094,39949254.0,221367013,39.44897,-0.3908,2.0,17.0,25,17.0,25.0,30,60,90,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2095,2095,2095,39986232.0,41672886,39.45834,-0.36973,4.0,30.0,180,29.2,180.0,14,14,14,101,31.0,10.0,1.0,4.39,4.48,4.19,4.84,4.9,4.61,4.19,2.0,2.0,0.0,0.0
2096,2096,2096,40000363.0,37930186,39.46028,-0.37189,2.0,2.0,4,2.0,4.0,0,0,0,0,3.0,3.0,0.0,4.67,4.67,4.33,4.67,5.0,4.67,4.67,1.0,1.0,0.0,0.0
2097,2097,2097,40016656.0,98266702,39.47441727,-0.335373887,1.0,1.0,15,1.1,15.0,0,0,0,0,52.0,34.0,0.0,4.83,4.88,4.73,4.86,4.85,4.69,4.88,1.0,0.0,1.0,0.0
2098,2098,2098,40026094.0,173955836,39.45876811,-0.362483976,1.0,1.0,3,1.0,3.0,21,51,75,75,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1.0,0.0,1.0,0.0
2099,2099,2099,40031959.0,303384371,39.45963,-0.37049,2.0,2.0,1125,2.0,1125.0,5,13,38,125,94.0,13.0,2.0,4.49,4.67,4.46,4.76,4.76,4.74,4.52,5.0,2.0,3.0,0.0
2100,2100,2100,40058538.0,308967204,39.47588,-0.38745,4.0,2.0,99,2.0,99.0,8,14,23,100,28.0,1.0,0.0,3.93,4.32,4.11,4.18,4.25,4.54,4.14,24.0,23.0,1.0,0.0
2101,2101,2101,40063726.0,219901831,39.47377,-0.33592,5.0,5.0,330,5.0,330.0,3,19,43,318,4.0,3.0,3.0,5.0,4.75,5.0,5.0,5.0,4.75,4.5,3.0,3.0,0.0,0.0
2102,2102,2102,40063991.0,308967204,39.47067,-0.38123,5.0,1.0,99,2.0,99.0,3,9,24,231,18.0,4.0,0.0,4.33,4.39,4.83,4.61,4.33,4.72,4.5,24.0,23.0,1.0,0.0
2103,2103,2103,40064173.0,308967204,39.47062,-0.38315,6.0,1.0,99,1.7,99.0,1,1,1,238,30.0,6.0,1.0,4.43,4.47,4.37,4.7,4.7,4.7,4.53,24.0,23.0,1.0,0.0
2104,2104,2104,40064538.0,308967204,39.45885,-0.33487,5.0,1.0,1125,2.0,1125.0,2,2,2,2,10.0,1.0,0.0,3.4,3.6,2.7,4.5,4.4,4.0,3.0,24.0,23.0,1.0,0.0
2105,2105,2105,40076214.0,309167587,39.50565,-0.42093,2.0,30.0,90,30.0,1125.0,0,0,22,23,20.0,0.0,0.0,4.85,5.0,5.0,4.95,4.9,4.6,4.95,4.0,0.0,4.0,0.0
2106,2106,2106,40091540.0,38474331,39.45525,-0.3738,4.0,3.0,90,3.0,1125.0,5,21,44,45,86.0,27.0,2.0,4.64,4.66,4.66,4.82,4.89,4.46,4.42,3.0,3.0,0.0,0.0
2107,2107,2107,40252339.0,310869617,39.47747,-0.38207,4.0,1.0,365,4.9,10.0,4,17,40,309,109.0,32.0,3.0,4.5,4.63,4.49,4.86,4.88,4.8,4.42,1.0,1.0,0.0,0.0
2108,2108,2108,40271828.0,309167587,39.50364,-0.42131,2.0,28.0,90,28.0,1125.0,0,2,32,32,15.0,4.0,1.0,4.93,4.93,4.73,4.93,4.87,4.8,4.8,4.0,0.0,4.0,0.0
2109,2109,2109,40281109.0,129976769,39.46679,-0.33531,1.0,1.0,730,1.3,730.0,8,8,15,16,41.0,24.0,4.0,4.8,4.93,4.85,4.88,4.93,4.88,4.71,2.0,0.0,2.0,0.0
2110,2110,2110,40342841.0,13895375,39.46804,-0.37875,4.0,3.0,31,3.0,1125.0,2,15,40,50,123.0,38.0,5.0,4.94,4.94,4.98,4.97,4.99,4.9,4.86,2.0,2.0,0.0,0.0
2111,2111,2111,40393554.0,15278392,39.46958,-0.39334,2.0,3.0,1125,3.0,1125.0,0,0,0,0,46.0,0.0,0.0,4.85,4.89,4.93,4.98,4.83,4.67,4.78,1.0,0.0,1.0,0.0
2112,2112,2112,40396704.0,309167587,39.504,-0.41965,2.0,25.0,90,25.0,1125.0,13,13,26,27,9.0,2.0,0.0,4.78,4.89,4.56,5.0,5.0,4.89,4.78,4.0,0.0,4.0,0.0
2113,2113,2113,40398869.0,21369157,39.46068,-0.37697,4.0,2.0,365,24.9,365.0,0,0,15,211,87.0,19.0,0.0,4.4,4.53,4.55,4.78,4.7,4.68,4.47,9.0,6.0,3.0,0.0
2114,2114,2114,40439651.0,8987701,39.46719,-0.33203,2.0,2.0,1125,2.0,364.0,13,35,62,77,11.0,1.0,0.0,4.55,4.91,4.45,5.0,5.0,4.82,4.18,4.0,4.0,0.0,0.0
2115,2115,2115,40443593.0,8987701,39.46556,-0.33084,2.0,2.0,1125,2.0,364.0,12,31,57,71,9.0,3.0,0.0,4.56,4.56,4.33,4.78,4.78,4.44,4.0,4.0,4.0,0.0,0.0
2116,2116,2116,40444104.0,8987701,39.46531,-0.3319,2.0,2.0,1125,2.0,364.0,13,36,62,76,19.0,6.0,1.0,4.37,4.63,4.47,4.84,4.74,4.47,4.37,4.0,4.0,0.0,0.0
2117,2117,2117,40522719.0,17825634,39.46706,-0.37856,2.0,1.0,1125,2.0,1125.0,13,31,45,45,198.0,60.0,4.0,4.84,4.86,4.87,4.95,4.97,4.69,4.72,8.0,8.0,0.0,0.0
2118,2118,2118,40547264.0,297298895,39.4653,-0.32821,5.0,3.0,1125,3.0,1125.0,18,39,64,138,67.0,15.0,0.0,4.64,4.73,4.73,4.91,4.82,4.7,4.51,2.0,2.0,0.0,0.0
2119,2119,2119,40571941.0,290459813,39.48052,-0.37205,1.0,4.0,30,4.0,30.0,18,48,73,302,43.0,12.0,3.0,4.81,4.77,4.74,4.98,4.86,4.93,4.77,2.0,0.0,2.0,0.0
2120,2120,2120,40575113.0,17825634,39.4669,-0.38011,4.0,1.0,1125,31.0,1125.0,0,0,21,268,35.0,13.0,4.0,4.94,4.91,4.69,4.94,4.97,4.74,4.77,8.0,8.0,0.0,0.0
2121,2121,2121,40577460.0,23651042,39.46516,-0.37623,6.0,2.0,365,2.1,365.0,8,27,54,329,20.0,5.0,1.0,4.55,4.45,4.35,4.6,4.6,4.75,4.5,3.0,2.0,1.0,0.0
2122,2122,2122,40582966.0,314451408,39.47674,-0.38087,4.0,1.0,365,4.8,10.0,9,26,47,282,145.0,40.0,3.0,4.86,4.87,4.86,4.84,4.9,4.94,4.7,3.0,3.0,0.0,0.0
2123,2123,2123,40583312.0,314464664,39.47598,-0.37459,4.0,1.0,180,1.5,1125.0,1,15,42,88,78.0,6.0,2.0,4.49,4.5,4.58,4.79,4.83,4.92,4.42,4.0,4.0,0.0,0.0
2124,2124,2124,40583718.0,314464664,39.47503,-0.37441,4.0,1.0,180,1.5,1125.0,5,19,41,87,48.0,3.0,0.0,4.48,4.46,4.5,4.79,4.69,4.83,4.33,4.0,4.0,0.0,0.0
2125,2125,2125,40584233.0,314464664,39.47616,-0.37265,4.0,1.0,180,1.5,1125.0,4,22,45,91,75.0,9.0,1.0,4.64,4.64,4.64,4.84,4.83,4.92,4.48,4.0,4.0,0.0,0.0
2126,2126,2126,40584525.0,314464664,39.47447,-0.37404,3.0,1.0,180,1.5,1125.0,0,25,53,99,18.0,3.0,1.0,3.94,4.11,4.0,4.72,4.67,4.89,4.06,4.0,4.0,0.0,0.0
2127,2127,2127,40585527.0,314451408,39.47668,-0.37964,4.0,1.0,365,4.9,10.0,1,24,37,253,124.0,29.0,2.0,4.84,4.88,4.85,4.9,4.96,4.86,4.72,3.0,3.0,0.0,0.0
2128,2128,2128,40586108.0,314451408,39.47534,-0.37923,4.0,1.0,365,4.9,10.0,4,24,44,306,142.0,29.0,1.0,4.7,4.75,4.75,4.87,4.89,4.85,4.58,3.0,3.0,0.0,0.0
2129,2129,2129,40590803.0,19452082,39.45891,-0.37557,2.0,7.0,1125,7.0,1125.0,27,57,87,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.8,0.0
2130,2130,2130,40639813.0,26014696,39.5,-0.33189,6.0,2.0,30,2.0,1125.0,7,7,7,7,66.0,13.0,1.0,4.88,4.82,4.88,4.89,4.95,4.68,4.58,1.0,1.0,0.0,0.0
2131,2131,2131,40648076.0,27567750,39.44606084,-0.334017963,2.0,3.0,30,3.0,1125.0,1,19,44,212,89.0,28.0,3.0,4.88,4.82,4.85,4.92,4.97,4.36,4.76,1.0,1.0,0.0,0.0
2132,2132,2132,40677070.0,200746199,39.47414,-0.3788,4.0,4.0,10,4.0,10.0,29,59,89,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
